n,flops_per_sec
323,2.14105e+08
324,2.19423e+08
325,2.20125e+08
326,2.20737e+08
327,2.26614e+08
328,2.267e+08
329,2.26652e+08
330,2.26625e+08
331,2.27113e+08
332,4.0535e+08
333,2.13517e+08
334,2.16718e+08
335,2.23218e+08
336,2.19879e+08
337,2.21013e+08
338,2.22949e+08
339,2.26168e+08
340,2.20877e+08
341,2.25101e+08
342,2.27593e+08
343,2.23017e+08
344,2.22201e+08
345,2.23907e+08
346,2.27329e+08
347,2.26217e+08
348,2.27438e+08
349,2.26648e+08
350,2.26729e+08
351,3.96256e+08
352,2.25019e+08
353,2.19678e+08
354,2.25567e+08
355,2.274e+08
356,2.21907e+08
357,2.12574e+08
358,1.97643e+08
359,2.06925e+08
360,1.85356e+08
361,1.75679e+08
362,1.9522e+08
363,1.87801e+08
364,1.48543e+08
365,2.42946e+08
366,2.9116e+08
367,1.35026e+08
368,1.76847e+08
369,1.35456e+08
370,1.72333e+08
371,1.92465e+08
372,2.14548e+08
373,2.02456e+08
374,1.9663e+08
375,1.92627e+08
376,1.92391e+08
377,1.90253e+08
378,2.79492e+08
379,1.91912e+08
380,2.13091e+08
381,1.99097e+08
382,2.17569e+08
383,1.97801e+08
384,2.13875e+08
385,2.21415e+08
386,2.2115e+08
387,2.24913e+08
388,2.24779e+08
389,2.21295e+08
390,2.28116e+08
391,3.3733e+08
392,2.26658e+08
393,2.21162e+08
394,2.26351e+08
395,2.23123e+08
396,2.21731e+08
397,2.26308e+08
398,2.2688e+08
399,2.26928e+08
400,2.23906e+08
401,2.24567e+08
402,2.22766e+08
403,2.27889e+08
404,2.2205e+08
405,1.85131e+08
406,2.12944e+08
407,2.26426e+08
408,3.48244e+08
409,2.22018e+08
410,2.24429e+08
411,2.2303e+08
412,2.21349e+08
413,2.24559e+08
414,2.21842e+08
415,2.24118e+08
416,2.21734e+08
417,2.25294e+08
418,1.96905e+08
419,2.2331e+08
420,2.06765e+08
421,1.70766e+08
422,1.79872e+08
423,1.72498e+08
424,1.96524e+08
425,1.81767e+08
426,2.14619e+08
427,2.04307e+08
428,2.19197e+08
429,2.14423e+08
430,2.17203e+08
431,2.1356e+08
432,2.15219e+08
433,1.86257e+08
434,1.75917e+08
435,1.63857e+08
436,2.2327e+08
437,2.15767e+08
438,2.10982e+08
439,2.10618e+08
440,2.12328e+08
441,2.11557e+08
442,2.16283e+08
443,2.11135e+08
444,2.14088e+08
445,2.62732e+08
446,2.14757e+08
447,2.12918e+08
448,2.20862e+08
449,2.1406e+08
450,2.14343e+08
451,2.11084e+08
452,2.14664e+08
453,2.17675e+08
454,1.76262e+08
455,1.78347e+08
456,2.16908e+08
457,2.15467e+08
458,1.99725e+08
459,1.90392e+08
460,2.57172e+08
461,2.04367e+08
462,2.14338e+08
463,2.10014e+08
464,2.1947e+08
465,2.0489e+08
466,1.93146e+08
467,1.89869e+08
468,1.88015e+08
469,1.65498e+08
470,1.81266e+08
471,1.89628e+08
472,2.20146e+08
473,2.70627e+08
474,2.21757e+08
475,2.20439e+08
476,2.23074e+08
477,2.1931e+08
478,2.09893e+08
479,2.19077e+08
480,2.23477e+08
481,1.85711e+08
482,2.13977e+08
483,2.12614e+08
484,2.21319e+08
485,2.18982e+08
486,2.1834e+08
487,2.56325e+08
488,2.22808e+08
489,2.18098e+08
490,2.18781e+08
491,2.17312e+08
492,2.0168e+08
493,1.7951e+08
494,1.72042e+08
495,1.87833e+08
496,2.19788e+08
497,2.18448e+08
498,2.10214e+08
499,1.69124e+08
500,1.85888e+08
501,1.58455e+08
502,1.68176e+08
503,1.80738e+08
504,2.00239e+08
505,1.65944e+08
506,1.9168e+08
507,1.67639e+08
508,2.03718e+08
509,1.62946e+08
510,1.65526e+08
511,1.67802e+08
512,2.09239e+08
