n,flops_per_sec
352,5.07356e+09
353,4.99104e+09
354,4.93106e+09
355,4.61682e+09
356,4.63905e+09
357,4.68503e+09
358,4.92545e+09
359,4.75596e+09
360,4.67291e+09
361,4.61484e+09
362,4.59932e+09
363,4.60691e+09
364,4.77196e+09
365,4.93462e+09
366,4.57053e+09
367,4.10014e+09
368,5.0366e+09
369,4.81423e+09
370,5.01139e+09
371,4.64839e+09
372,4.65492e+09
373,4.61039e+09
374,4.23302e+09
375,4.80384e+09
376,4.96104e+09
377,4.77972e+09
378,4.7696e+09
379,4.5206e+09
380,4.97093e+09
381,4.91309e+09
382,4.87617e+09
383,4.6134e+09
384,4.68989e+09
385,4.58984e+09
386,4.71447e+09
387,4.59494e+09
388,4.64807e+09
389,4.57137e+09
390,4.76693e+09
391,4.69601e+09
392,4.90537e+09
393,4.95689e+09
394,4.75643e+09
395,4.49476e+09
396,4.88588e+09
397,4.66893e+09
398,4.64335e+09
399,4.63863e+09
400,4.57632e+09
401,4.74174e+09
402,4.76543e+09
403,4.68587e+09
404,4.76319e+09
405,4.59518e+09
406,4.4692e+09
407,4.61195e+09
408,4.76208e+09
409,4.90268e+09
410,4.74513e+09
411,4.6034e+09
412,4.73448e+09
413,4.50918e+09
414,4.47596e+09
415,4.52362e+09
416,4.66282e+09
417,4.62448e+09
418,4.87631e+09
419,4.53355e+09
420,4.81725e+09
421,4.37759e+09
422,4.62495e+09
424,4.88789e+09
425,4.5634e+09
426,4.66133e+09
427,4.68572e+09
428,4.89109e+09
429,4.78682e+09
430,4.4742e+09
431,4.63154e+09
432,5.07695e+09
433,4.65021e+09
434,4.90759e+09
435,4.64824e+09
436,4.74483e+09
437,4.31459e+09
438,3.21147e+09
439,4.93379e+09
440,4.83674e+09
441,4.65546e+09
442,4.96037e+09
443,4.86828e+09
444,4.35952e+09
445,4.71444e+09
446,4.61006e+09
447,4.70353e+09
448,4.70546e+09
449,4.83874e+09
450,4.86876e+09
451,4.75813e+09
452,4.71298e+09
453,5.02275e+09
454,5.20015e+09
455,4.66859e+09
456,4.81588e+09
457,4.36179e+09
458,5.01868e+09
459,4.82964e+09
460,4.84902e+09
461,4.73868e+09
462,4.73245e+09
463,4.71307e+09
464,4.49793e+09
465,4.52675e+09
466,4.94975e+09
467,4.91081e+09
468,4.97862e+09
469,4.82941e+09
470,4.85674e+09
471,4.76816e+09
472,4.8597e+09
473,4.77841e+09
474,4.8472e+09
475,4.71842e+09
476,4.81513e+09
477,4.69669e+09
478,4.86517e+09
479,4.77726e+09
480,4.81568e+09
481,4.82552e+09
482,4.93474e+09
483,4.82397e+09
484,5.02507e+09
485,4.79218e+09
486,4.94087e+09
487,4.73913e+09
488,4.8049e+09
489,4.8037e+09
490,4.8883e+09
491,4.86325e+09
492,4.82188e+09
493,4.97025e+09
494,4.85347e+09
495,4.79392e+09
496,4.92434e+09
497,4.68256e+09
498,4.93509e+09
499,4.75393e+09
500,5.08527e+09
501,4.85209e+09
502,5.03435e+09
503,4.86985e+09
504,4.95503e+09
505,4.60762e+09
506,4.87832e+09
507,4.82293e+09
508,4.90072e+09
509,4.83293e+09
510,4.93039e+09
511,4.73515e+09
512,4.64577e+09
