n,flops_per_sec
344,2.42275e+08
345,2.38617e+08
346,2.43727e+08
347,2.43622e+08
348,2.39696e+08
349,2.43588e+08
350,2.45871e+08
351,2.43267e+08
352,2.43549e+08
353,2.47592e+08
354,2.39945e+08
355,2.45615e+08
356,2.42918e+08
357,2.43502e+08
358,2.42216e+08
359,2.4281e+08
360,2.44065e+08
361,4.1048e+08
362,2.48454e+08
363,2.45439e+08
364,2.44905e+08
365,2.46367e+08
366,2.43993e+08
367,2.4527e+08
368,2.42831e+08
369,2.42663e+08
370,2.49133e+08
371,2.43547e+08
372,2.45709e+08
373,2.39467e+08
374,2.45201e+08
375,2.47204e+08
376,2.41811e+08
377,3.76434e+08
378,2.46881e+08
379,2.4103e+08
380,2.34138e+08
381,2.43043e+08
382,2.45156e+08
383,2.4795e+08
384,2.46266e+08
385,2.47232e+08
386,2.42459e+08
387,2.41673e+08
388,2.4542e+08
389,2.43356e+08
390,2.42758e+08
391,2.41388e+08
392,3.61245e+08
393,2.44612e+08
394,2.46478e+08
395,2.45502e+08
396,2.38888e+08
397,2.3945e+08
398,2.53391e+08
399,2.40334e+08
400,2.42894e+08
401,2.40949e+08
402,2.46303e+08
403,2.42698e+08
404,2.41928e+08
405,3.63342e+08
406,2.42692e+08
407,2.36943e+08
408,2.44742e+08
409,2.4902e+08
410,2.45621e+08
411,2.46399e+08
412,2.3954e+08
413,2.44099e+08
414,2.48872e+08
415,2.447e+08
416,2.45323e+08
417,3.39616e+08
418,2.4106e+08
419,2.42115e+08
420,2.44201e+08
421,2.46037e+08
422,2.41211e+08
423,2.49373e+08
424,2.43408e+08
425,2.48136e+08
426,2.47409e+08
427,2.47931e+08
428,3.5184e+08
429,2.45353e+08
430,2.50284e+08
431,2.42954e+08
432,2.45278e+08
433,2.44414e+08
434,2.44965e+08
435,2.46708e+08
436,2.45727e+08
437,2.46737e+08
438,2.45365e+08
439,3.30364e+08
440,2.47211e+08
441,2.42583e+08
442,2.43642e+08
443,2.45181e+08
444,2.43055e+08
445,2.47411e+08
446,2.48893e+08
447,2.4515e+08
448,3.1149e+08
449,2.49287e+08
450,2.44887e+08
451,2.47335e+08
452,2.43755e+08
453,2.45847e+08
454,2.46685e+08
455,2.46519e+08
456,2.46217e+08
457,2.94927e+08
458,2.2757e+08
459,2.37476e+08
460,2.50393e+08
461,2.26008e+08
462,2.27361e+08
463,2.51329e+08
464,2.49973e+08
465,2.40584e+08
466,3.18698e+08
467,2.51342e+08
468,2.52208e+08
469,2.48198e+08
470,2.50728e+08
471,2.53095e+08
472,2.50584e+08
473,2.495e+08
474,3.06268e+08
475,2.45572e+08
476,2.49358e+08
477,2.46368e+08
478,2.5171e+08
479,2.51656e+08
480,2.51207e+08
481,2.51618e+08
482,3.23666e+08
483,2.46402e+08
484,2.47879e+08
485,2.46783e+08
486,2.45047e+08
487,2.48904e+08
488,2.52947e+08
489,3.18137e+08
490,2.5165e+08
491,2.53934e+08
492,2.46233e+08
493,2.51891e+08
494,2.52112e+08
495,2.53262e+08
496,2.52965e+08
497,3.14741e+08
498,2.53701e+08
499,2.54634e+08
500,2.5404e+08
501,2.46776e+08
502,2.51596e+08
503,2.48605e+08
504,2.96628e+08
505,2.51758e+08
506,2.51315e+08
507,2.50022e+08
508,2.52014e+08
509,2.52383e+08
510,3.06282e+08
511,2.53261e+08
512,2.52804e+08
