n,flops_per_sec
165,8.87481e+07
166,1.0956e+08
167,1.12586e+08
168,1.0243e+08
169,9.93277e+07
170,1.03092e+08
171,1.13565e+08
172,9.87836e+07
173,1.1404e+08
174,1.07525e+08
175,1.10294e+08
176,1.12645e+08
177,1.13356e+08
178,1.03193e+08
179,9.56834e+07
180,1.01201e+08
181,9.79664e+07
182,1.09511e+08
183,9.95418e+07
184,1.0733e+08
185,1.11137e+08
186,1.04785e+08
187,1.11951e+08
188,1.10088e+08
189,1.11092e+08
190,9.85421e+07
191,1.0881e+08
192,1.09558e+08
193,1.06289e+08
194,1.1085e+08
195,1.07177e+08
196,1.03137e+08
197,1.07911e+08
198,1.14314e+08
199,1.08787e+08
200,1.03756e+08
201,1.08638e+08
202,1.06774e+08
203,9.88297e+07
204,9.86187e+07
205,9.73152e+07
206,1.12028e+08
207,1.02907e+08
208,1.14401e+08
209,9.90346e+07
210,1.10804e+08
211,9.92629e+07
212,1.14958e+08
213,9.70176e+07
214,1.08555e+08
215,1.12879e+08
216,1.07112e+08
217,1.12982e+08
218,1.1156e+08
219,1.07587e+08
220,9.79148e+07
221,9.94842e+07
222,1.10341e+08
223,1.13121e+08
224,1.07214e+08
225,1.1064e+08
226,1.12847e+08
227,1.05121e+08
228,9.17764e+07
229,1.11164e+08
230,1.07106e+08
231,1.066e+08
232,1.09626e+08
233,1.11649e+08
234,7.03639e+07
235,1.02303e+08
236,8.56237e+07
237,1.0914e+08
238,9.59275e+07
239,1.03998e+08
240,1.11953e+08
241,9.92024e+07
242,1.13144e+08
243,1.03211e+08
244,8.33246e+07
245,1.05746e+08
246,5.65006e+07
247,1.00442e+08
248,1.11517e+08
249,1.11305e+08
250,1.03167e+08
251,1.06537e+08
252,1.05021e+08
253,8.46712e+07
254,1.10651e+08
255,1.12037e+08
256,1.11908e+08
257,1.12424e+08
258,1.02351e+08
259,1.00818e+08
260,1.10258e+08
261,1.13065e+08
262,1.10134e+08
263,1.11957e+08
264,1.10424e+08
265,1.01259e+08
266,8.75492e+07
267,9.07523e+07
268,1.0786e+08
269,9.57531e+07
270,1.02609e+08
271,8.90662e+07
272,1.00188e+08
273,1.006e+08
274,1.12424e+08
275,1.13815e+08
276,1.04248e+08
277,9.53714e+07
278,1.09844e+08
279,9.88841e+07
280,1.06916e+08
281,1.14665e+08
282,1.06216e+08
283,1.08659e+08
284,1.11601e+08
285,91704.1
286,1.00086e+08
287,1.11631e+08
288,7.77902e+07
289,1.09594e+08
290,1.10358e+08
291,1.07621e+08
292,1.09146e+08
293,1.13954e+08
294,1.11686e+08
295,1.09909e+08
296,1.14177e+08
297,9.68407e+07
298,1.05837e+08
299,9.88153e+07
300,1.11605e+08
301,9.8404e+07
302,1.13267e+08
303,1.10892e+08
304,8.98029e+07
305,1.12576e+08
306,1.13786e+08
307,1.01279e+08
308,1.04836e+08
309,1.13402e+08
310,1.11913e+08
311,1.12227e+08
312,1.05808e+08
313,1.09282e+08
314,1.13472e+08
315,9.62165e+07
316,1.13284e+08
317,1.12987e+08
318,1.14313e+08
319,1.13443e+08
320,1.08433e+08
321,1.10288e+08
322,9.64072e+07
323,1.1244e+08
324,1.04842e+08
325,8.72754e+07
326,1.13254e+08
327,9.8076e+07
328,1.11823e+08
329,1.12898e+08
330,9.61727e+07
331,1.05875e+08
332,1.13839e+08
333,1.1199e+08
334,1.10632e+08
335,1.1034e+08
336,127218
337,-129054
338,9.90756e+07
339,1.13346e+08
340,1.13527e+08
341,1.13006e+08
342,1.11842e+08
343,1.02594e+08
344,1.04366e+08
345,1.12771e+08
346,1.08198e+08
347,1.07052e+08
348,1.13364e+08
349,1.06866e+08
350,1.14005e+08
351,1.12012e+08
352,1.13186e+08
353,1.12237e+08
354,1.12248e+08
355,1.11155e+08
356,1.09732e+08
357,9.04652e+07
358,1.13156e+08
359,1.12468e+08
360,1.12022e+08
361,1.07982e+08
362,1.04293e+08
363,9.54799e+07
364,1.0331e+08
365,9.22752e+07
366,1.09414e+08
367,9.96761e+07
368,7.99986e+07
369,8.64912e+07
370,1.07952e+08
371,1.13009e+08
372,1.07977e+08
373,8.64771e+07
374,1.14143e+08
375,1.12648e+08
376,1.06783e+08
377,1.04251e+08
378,1.0393e+08
379,1.09396e+08
380,1.07867e+08
381,1.0705e+08
382,1.1064e+08
383,1.00017e+08
384,1.09146e+08
385,1.09913e+08
386,9.56939e+07
387,1.11491e+08
388,1.12362e+08
389,1.09773e+08
390,1.06761e+08
391,9.9877e+07
392,1.12182e+08
393,9.0974e+07
394,1.1415e+08
395,1.11797e+08
396,1.053e+08
397,9.51492e+07
398,1.06757e+08
399,8.09095e+07
400,1.06254e+08
401,1.08064e+08
402,1.11569e+08
403,1.01804e+08
404,1.13062e+08
405,9.79735e+07
406,1.12367e+08
407,1.11164e+08
408,1.13669e+08
409,9.89545e+07
410,1.11066e+08
411,9.64647e+07
412,1.13009e+08
413,1.03805e+08
414,1.06595e+08
415,1.10996e+08
416,1.1099e+08
417,1.03427e+08
418,1.0644e+08
419,9.96976e+07
420,1.00697e+08
421,1.12133e+08
422,1.02705e+08
423,1.09498e+08
424,1.09476e+08
425,9.77757e+07
426,1.12522e+08
427,1.10542e+08
428,1.13782e+08
429,1.09715e+08
430,1.11919e+08
431,1.06214e+08
432,1.11872e+08
433,1.09737e+08
434,9.96568e+07
435,-214991
436,1.10526e+08
437,1.10273e+08
438,1.07415e+08
439,1.0219e+08
440,9.39366e+07
441,1.13666e+08
442,1.07396e+08
443,1.07969e+08
444,1.12471e+08
445,1.09605e+08
446,9.28721e+07
447,1.12813e+08
448,1.05083e+08
449,1.0679e+08
450,9.9166e+07
451,1.07301e+08
452,1.05014e+08
453,9.3147e+07
454,1.08702e+08
455,9.73204e+07
456,1.07485e+08
457,1.0318e+08
458,1.03157e+08
459,1.11384e+08
460,1.12114e+08
461,9.44713e+07
462,1.00085e+08
463,1.07284e+08
464,1.09265e+08
465,1.10573e+08
466,1.04581e+08
467,1.02305e+08
468,1.03937e+08
469,8.41942e+07
470,1.06266e+08
471,1.05608e+08
472,1.03543e+08
473,1.12457e+08
474,1.06116e+08
475,1.04131e+08
476,1.10107e+08
477,9.6117e+07
478,9.91114e+07
479,1.10747e+08
480,1.07455e+08
481,-261811
482,1.12152e+08
483,1.1278e+08
484,1.01144e+08
485,1.12649e+08
486,1.10108e+08
487,1.07857e+08
488,7.71777e+07
489,1.04292e+08
490,8.95237e+07
491,1.0952e+08
492,1.00671e+08
493,1.00968e+08
494,1.08191e+08
495,1.07435e+08
496,1.08368e+08
497,1.12646e+08
498,1.11441e+08
499,9.96456e+07
500,1.03826e+08
501,1.0506e+08
502,9.58598e+07
503,1.09632e+08
504,8.70361e+07
505,1.11468e+08
506,1.1119e+08
507,9.89391e+07
508,1.00308e+08
509,1.11136e+08
510,1.09561e+08
511,1.11749e+08
512,1.02138e+08
